Target_Gene,Timepoint,Dosage,RTN_A_median,RTN_A_CI_lower,RTN_A_CI_upper,RTN_B_median,RTN_B_CI_lower,RTN_B_CI_upper,Predictive_Effect_median,Predictive_Effect_CI_lower,Predictive_Effect_CI_upper
Tgfbr1,T13,0.6nM,0.005555876864686014,0.005223951670529701,0.0058844193835974066,0.005221573317534759,0.004901489094597023,0.005820196081122628,0.0535548439538051,-0.03275955341796258,0.12530123591516285
Tgfbr1,T13,3.5nM,0.005383223104419184,0.00524336586625744,0.005506943512891865,0.005221573317534759,0.004901489094597023,0.00586019783251664,0.05195218206457105,-0.11264115143646573,0.12300524568937146
Tgfbr1,T7,0.6nM,0.005622947681347998,0.005125662300320723,0.005820851106484582,0.005281462445727187,0.005065085815192106,0.005470649195225564,0.05334946679510448,-0.005478741217210044,0.09813771114790446
Tgfbr1,T7,3.5nM,0.005451017187685618,0.005273270194373134,0.005676658222948989,0.005281462445727187,0.005065085815192106,0.005563753620013653,0.02036555669677128,0.010869834203124859,0.04411300799466697
Tgfbr2,T10,0.6nM,0.005670100174072827,0.005146951980864265,0.006146813627594514,0.005159668482052824,0.004775588444495054,0.005580716061623963,0.11384976102399388,0.017743160856544475,0.16983648621598368
Tgfbr2,T10,3.5nM,0.005178547722305812,0.004928239503868026,0.005457175526813205,0.005159668482052824,0.004775588444495054,0.005713756451515982,0.028279944937868846,-0.0968418163482421,0.10799818487134545
Tgfbr2,T13,0.6nM,0.005366661828500678,0.0048069791511132385,0.005653328658571249,0.005280227934275045,0.004787310163098968,0.005527650268004287,0.04327313603669157,-0.06335471747339279,0.06300154896023084
Tgfbr2,T13,3.5nM,0.005274116201765258,0.004946079944918594,0.005741475287728897,0.005280227934275045,0.004854875445849637,0.005527650268004287,0.0719708423078359,-0.09487055411068072,0.12710746686790123
Tgfbr2,T7,0.6nM,0.00559178315571222,0.004984022099389245,0.005737030239184734,0.005314623489485479,0.005207296458479702,0.005585309502900227,0.032686902786967405,-0.051437775456931366,0.07449308625767008
Tgfbr2,T7,3.5nM,0.005282247167870201,0.0049285987881184925,0.005573316985605332,0.005314623489485479,0.005206793127306687,0.005585309502900227,0.005018293336832189,-0.05037534397522858,0.013173989341129571
Trim8,T10,0.6nM,0.005254552059731449,0.005142974212436818,0.005449940116784373,0.005497731341719894,0.005135265427690787,0.005700948817219011,-0.014946639729597585,-0.0997335965862454,0.0632910344173425
Trim8,T10,3.5nM,0.005179145103398095,0.005062914353630794,0.005657679151234813,0.005497731341719894,0.005181553411343534,0.005700589711061689,-0.07086968927762832,-0.09664487682136323,0.053806999714554556
Trim8,T13,0.6nM,0.005282878686232542,0.0049387930879854006,0.005715576677699648,0.005508680203990637,0.004970494616437584,0.005725928008967936,-0.03758944496572824,-0.14673835638465216,0.1053866511732521
Trim8,T13,3.5nM,0.005291193812027091,0.0050539634371659075,0.0056463936009090426,0.005508680203990637,0.004938299757208727,0.005725928008967936,-0.026774879520735484,-0.18477686535138044,0.1077300744193441
Trim8,T7,0.6nM,0.005468980639204011,0.00519817088394006,0.005571624863997255,0.0053382927401339686,0.005270873542528214,0.005582513455177584,0.006887988443868245,-0.046200515268062146,0.03272501012100995
Trim8,T7,3.5nM,0.005337153496000627,0.0050364454865439575,0.005542142412819801,0.0053382927401339686,0.005270873542528214,0.005582513455177584,-0.010671332700083233,-0.07103178621792855,0.037239593738977804
Trp53,T10,0.6nM,0.005414472075397312,0.005037184418992377,0.005796774012298189,0.005354321705560012,0.004881015645496947,0.005754472397350967,0.017747540654030086,-0.0559098357996369,0.12751597486311875
Trp53,T10,3.5nM,0.005253343918518569,0.0050248400094467256,0.00586503134872308,0.005354321705560012,0.004881015645496947,0.0057521103814035055,0.029163365788078363,-0.042916020226266546,0.05166006259732499
Trp53,T13,0.6nM,0.005231964407276876,0.004970560483676831,0.005518601808990898,0.005092501028868074,0.004718159384815702,0.00540191666357443,0.024966801990425933,-0.010810377312318466,0.08364609763214091
Trp53,T13,3.5nM,0.005242403686397705,0.004879921985350604,0.005778824813760881,0.005092501028868074,0.004718159384815702,0.005554865668243219,0.07382097701974365,-0.03014951902935219,0.09184390793575362
Trp53,T7,0.6nM,0.0051874986730658015,0.0049961301222960055,0.005447771669547401,0.005203140325245758,0.005099177291672013,0.005401765423293312,-0.0045772107700344025,-0.03380529512729717,0.06121421721639349
Trp53,T7,3.5nM,0.005239756504805272,0.005069542523273403,0.005485021461726239,0.005203140325245758,0.00509702587561601,0.005401765423293312,-0.0009579174800765865,-0.06890303865313334,0.05914098492220951
Tsc1,T10,0.6nM,0.005379307120845231,0.005065198862248233,0.005798435069198736,0.0056186988107328195,0.005077056470116642,0.005754749798736723,-0.04311133513548994,-0.07360575557350163,0.03580703916618692
Tsc1,T10,3.5nM,0.005371456120699416,0.004932863826206947,0.005819684187851895,0.0056186988107328195,0.005077056470116642,0.005754749798736723,-0.03276868002918497,-0.0868329120592845,0.07491847397005777
Tsc1,T13,0.6nM,0.005502882891388266,0.0048740375507681484,0.0060162272447559385,0.005144587387701604,0.004879109576398288,0.005849164888990153,0.036346167690046095,-0.026489851303776138,0.16588756824554604
Tsc1,T13,3.5nM,0.005381342412895277,0.0049580390978366615,0.005910343553738636,0.005144587387701604,0.004924217906522955,0.005806319174816953,0.06079268170177767,-0.07302037204622779,0.17352660816845947
Tsc1,T7,0.6nM,0.0055513605694433865,0.004917714212137128,0.005820412004428428,0.005402819208939899,0.005057400503032623,0.005744223549671211,0.01734897732552017,-0.07959325677337642,0.056463440064271384
Tsc1,T7,3.5nM,0.005543180197536348,0.005184323226351176,0.00589616132688903,0.005402819208939899,0.0051033617508202496,0.005744223549671211,0.0218181948064115,-0.010042211197774256,0.09256193153210139
Tsc2,T10,0.6nM,0.005400871241615989,0.005112049029252954,0.005861729895317427,0.005426684670812981,0.005154616580778855,0.005720251257460071,-0.004034943098541176,-0.052454596170339866,0.04556303474422748
Tsc2,T10,3.5nM,0.005760789619626909,0.0050968315830957475,0.0058725823466237986,0.005426684670812981,0.005154616580778855,0.005722109128424936,0.04189685786024127,-0.016872850718950897,0.09783711863442729
Tsc2,T13,0.6nM,0.005573533022329349,0.005025876471384525,0.0060612100104626325,0.0054223529896921495,0.004998219083208949,0.0056940698743698556,0.011380902940379512,-0.025241157987105516,0.07976847436019348
Tsc2,T13,3.5nM,0.005600755740151342,0.004881022901662679,0.006080165885235985,0.0054223529896921495,0.004998219083208949,0.005749539449403664,0.04816734786395352,-0.07992804865993416,0.160419276053293
Tsc2,T7,0.6nM,0.005453457569640225,0.005233730736844202,0.005772289177105922,0.0054754685254320735,0.005263125557175512,0.005776788797892147,0.00020541906248526661,-0.04835236829997244,0.03273674108284687
Tsc2,T7,3.5nM,0.005545567817950592,0.005267784020132243,0.005789040510365301,0.0054754685254320735,0.005263125557175512,0.005776788797892147,0.0249858769629017,-0.07924327832941162,0.07205521842145574
Twist1,T10,0.6nM,0.005344307742542792,0.004780589007341294,0.005859231276523642,0.005292889018919953,0.004775781442769978,0.005689313166901213,0.03753443970109747,0.0036263515568012005,0.09907008067066589
Twist1,T10,3.5nM,0.0052413026015504655,0.004652805273757225,0.00575672570602912,0.005292889018919953,0.004818837058794573,0.005689313166901213,0.019097378744030197,-0.03097445586382564,0.0946808080840683
Twist1,T13,0.6nM,0.005461266520584344,0.004845417432931118,0.0058639022328025375,0.005632280194565874,0.004659886522078894,0.005775983865353591,-0.012978507925243405,-0.15156123099009247,0.06406223465906236
Twist1,T13,3.5nM,0.005388682459669207,0.0047632057484054205,0.005812886865000319,0.005632280194565874,0.004659886522078894,0.005775983865353591,0.015320139576032225,-0.12417905422211274,0.10551706073471964
Twist1,T7,0.6nM,0.005395090196708744,0.005051139206262239,0.0055367686935072396,0.005486950731786493,0.004997268534957121,0.0056407773861634316,-0.007845439214286107,-0.0889893301151711,0.04991179939097137
Twist1,T7,3.5nM,0.005304313126122223,0.004799755591724896,0.005619285242571026,0.005486950731786493,0.004997268534957121,0.0056407773861634316,-0.040662553028195374,-0.07840009844435934,0.029742309896521237
Vegfa,T10,0.6nM,0.00521057987179973,0.004704601003090187,0.005896195614546179,0.005342732080724914,0.004866782833716216,0.0058666286638938995,-0.018961744349328426,-0.05275692313675147,0.031907172502564404
Vegfa,T10,3.5nM,0.005240382469141481,0.0047068668937694695,0.005481037960560322,0.005342732080724914,0.00481717650351815,0.0058666286638938995,-0.010296649668109897,-0.1121046716979212,0.044959703422993665
Vegfa,T13,0.6nM,0.005021566506517784,0.004613545611525521,0.0054084255453051245,0.005320419044797958,0.004682966076901714,0.005948514429632828,-0.05667131428035471,-0.1550631071257288,0.0798751869828467
Vegfa,T13,3.5nM,0.005074478477596652,0.0047520720480743895,0.005291686289277138,0.005320419044797958,0.004682966076901714,0.005948514429632828,-0.12724390351072296,-0.1765141276348665,0.0601567032210623
Vegfa,T7,0.6nM,0.005421500807048112,0.005166372019651317,0.005624526264682514,0.005343372303924291,0.005078177975653894,0.0055828718619330255,0.038684989961699424,-0.05825620153111854,0.10067272930778676
Vegfa,T7,3.5nM,0.00534108372298926,0.005001632111038607,0.005577778676409735,0.005343372303924291,0.004965298855396015,0.005616478294379561,0.013546242901617708,-0.0606173100193061,0.0703161931059583
Vhl,T10,0.6nM,0.005852212219269955,0.005280979831289689,0.006202250124341381,0.0055687390651459,0.005418813079175414,0.0060251310773940915,0.03756066486871932,-0.0764597017190214,0.10703355527033953
Vhl,T10,3.5nM,0.005732858941526702,0.005525649742911164,0.006239912751724141,0.0055687390651459,0.005418813079175414,0.006021684575628607,0.05963694025731593,-0.011485489322825426,0.09930700451646197
Vhl,T13,0.6nM,0.005998204377393514,0.005236253257853436,0.00642861416149804,0.005846686335458079,0.005241392603104328,0.006429418805105551,-0.03965702495328846,-0.12198251570546316,0.05958109248759797
Vhl,T13,3.5nM,0.005816366468262199,0.005294039575122972,0.0065272181106045555,0.005846686335458079,0.005305177764699407,0.006345788315046553,0.010624009812115358,-0.06797970828114773,0.11014343082440144
Vhl,T7,0.6nM,0.005458255506279156,0.0052414569734087375,0.006165877534804199,0.005704674112062004,0.0054974011214829754,0.005944794356298973,-0.0017372201651720807,-0.0723349881622263,0.06105781094027519
Vhl,T7,3.5nM,0.0057984906303572125,0.005432771735256581,0.00614003903021703,0.005704674112062004,0.005489434465405477,0.006033512682048369,0.0017464650080012288,-0.03562951224862821,0.0810713390273481
Vtcn1,T10,0.6nM,0.005234059606597492,0.004955730391208399,0.005375755751238768,0.005221443422633337,0.004750835010291363,0.005728475475924303,-0.029619428306582082,-0.1453638527884127,0.07734761276316472
Vtcn1,T10,3.5nM,0.005559955446793984,0.005118453488946625,0.005872384811809658,0.005221443422633337,0.004750835010291363,0.005728475475924303,0.00762842189089946,-0.06328325159183741,0.20743679709041313
Vtcn1,T13,0.6nM,0.005342907969132401,0.004952871591064217,0.005527682014144453,0.0048912248308145105,0.004650811743702037,0.005406633956677623,0.01546345203500022,-0.016961893419925652,0.1312622552731463
Vtcn1,T13,3.5nM,0.005408587688883778,0.005116370165988013,0.0057414704494115065,0.0048912248308145105,0.004650811743702037,0.00558256610486124,0.05662739503777289,-0.10111131058599511,0.27260770638179216
Vtcn1,T7,0.6nM,0.0054297712625560315,0.004961042549209428,0.00568193141819039,0.005177570278251931,0.004979830583068261,0.005388086330225664,0.04135124725364939,0.005458285723621202,0.08584510476632483
Vtcn1,T7,3.5nM,0.005445012432693369,0.00517802946233743,0.005754515700406703,0.005177570278251931,0.004979830583068261,0.005387302294893893,0.05631441686081863,-0.008556914739675675,0.13652265812743564
Wee1,T10,0.6nM,0.005259021241361777,0.005090678054141608,0.005682665163522838,0.005220821278058385,0.00484495954418372,0.005617006605179917,0.034953812679871965,-0.08260649186249902,0.08216368106009428
Wee1,T10,3.5nM,0.00518851072802922,0.004901938028155566,0.005554295099223778,0.005220821278058385,0.00484495954418372,0.005620180055127335,-0.013080374300799287,-0.06019894419576204,0.05414393952258645
Wee1,T13,0.6nM,0.005268547663427111,0.004883905245664824,0.005748955191835497,0.005088789317374798,0.004590965957848341,0.005403720608253626,0.05252024863824193,0.000668619861972945,0.14181075014759068
Wee1,T13,3.5nM,0.005027650948812109,0.004605260756372689,0.005642203378560521,0.005088789317374798,0.004590965957848341,0.005403709839878167,0.017370502315782924,-0.03358870905709184,0.0896773186014795
Wee1,T7,0.6nM,0.005349768290882784,0.005252728146675845,0.005621255286390168,0.005291546806580713,0.004822044175386582,0.00556694968003185,0.046359851492030466,0.03015468072889635,0.1076695798873412
Wee1,T7,3.5nM,0.005194289633735383,0.0048598562894366865,0.005674904557966385,0.005291546806580713,0.004822044175386582,0.00556399721280384,0.030056920348767772,-0.049184019099376225,0.08633268180554252
Wwtr1,T10,0.6nM,0.004962079131584975,0.0047149251080641765,0.005416151117879851,0.004982066674753558,0.004670678102723442,0.005522845557470808,-0.0020232197482389696,-0.07514730444201968,0.08997770311988741
Wwtr1,T10,3.5nM,0.005231599181195068,0.00469049379105734,0.005663361531916266,0.004982066674753558,0.004703798165963913,0.005410491846504272,0.054463409009137015,-0.011720206522750643,0.10042047270274604
Wwtr1,T13,0.6nM,0.005064782188080567,0.0046232426439635705,0.005676796718620924,0.004706907264660587,0.004374824168632828,0.005595018636321222,0.026121182424672387,-0.03882946049929183,0.16589335640873054
Wwtr1,T13,3.5nM,0.005020936242453474,0.004614417977472821,0.005904971221076074,0.004706907264660587,0.004371255994121517,0.005595018636321222,0.043291684998723254,0.012414413113683957,0.12356156384843953
Wwtr1,T7,0.6nM,0.0052120595298644325,0.004997687974494518,0.005401012253950284,0.00496230794039341,0.004700734083723243,0.005652061584842471,0.013011650772712265,-0.02597050020143211,0.13560477581129662
Wwtr1,T7,3.5nM,0.004964027846943691,0.004798255663329514,0.005332511043620762,0.00496230794039341,0.004700734083723243,0.005640936012273915,-0.006692205869127537,-0.039896260472442,0.032516434249598346
Yap1,T10,0.6nM,0.005070952184838199,0.004417918600861482,0.005516044538766516,0.004980565011589165,0.004385988468560126,0.005450096071071901,0.00763852245242424,-0.051952476369900594,0.07488579112549283
Yap1,T10,3.5nM,0.004909409621012706,0.004554633123119022,0.0053110336617249575,0.004980565011589165,0.004385988468560126,0.0055369054395972206,-0.004786564120553194,-0.05407527636706268,0.04997064618748247
Yap1,T13,0.6nM,0.005015169365479409,0.004269276303378291,0.005369846606731783,0.0048196866068321185,0.004148332986073643,0.005433073560286661,0.0482014724332626,-0.07041029463990928,0.09199317093317477
Yap1,T13,3.5nM,0.004890263238179064,0.004440796396106015,0.005338328859733166,0.0048196866068321185,0.004148332986073643,0.005433073560286661,0.04932561091065116,-0.09414077046979744,0.13999002415218703
Yap1,T7,0.6nM,0.0054109805838453255,0.004924479840677332,0.0055907662477114916,0.005195009962149411,0.004688655570186334,0.005676592724077243,0.048995950227501986,-0.04914503738093116,0.10096470638311159
Yap1,T7,3.5nM,0.005024854189401085,0.004675591805335267,0.005450923163668022,0.005195009962149411,0.004688655570186334,0.005676592724077243,-0.050579200506855604,-0.08468018607475764,0.015554811212820952
Ywhaz,T10,0.6nM,0.005252166931599344,0.004967258438434543,0.005754728559158894,0.0054024887563305455,0.00490297642734255,0.005757527524168844,-0.002361431795785761,-0.07805810892696408,0.04801178430301774
Ywhaz,T10,3.5nM,0.005239989633239897,0.0047638154023785005,0.005671319142036891,0.0054024887563305455,0.004901147997474971,0.005757527524168844,-0.07737013889547563,-0.15397384490266397,0.09848609961076174
Ywhaz,T13,0.6nM,0.00535720461905214,0.004812672320242148,0.005540388253802229,0.005160982692314849,0.0048053743125738655,0.005542505469425864,-0.003153720956188607,-0.06960812674829349,0.09318061006035042
Ywhaz,T13,3.5nM,0.005232830957455163,0.004825986161143745,0.005562436090150134,0.005160982692314849,0.004799719763479241,0.0055409407860558604,0.01657843514448538,-0.07010923385558414,0.04893179606569249
