Target_Gene,shRNA_ID,Sample_ID,Sample_Description,Day_Tx,Tx,Dox,Replicate,Read_Counts
Rpl7,Rpl7_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.4151601819467574
Rpl7,Rpl7_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.48162134261775746
Rpl7,Rpl7_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.5167566360295924
Rpl7,Rpl7_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.5014806029791392
Rpl7,Rpl7_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.4745923120258295
Rps6,Rps6_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7244653071229132
Rps6,Rps6_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.3923089669715342
Rps6,Rps6_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8233540095483639
Rps6,Rps6_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.6535214391558243
Rps6,Rps6_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.5704793898480711
Rps6,Rps6_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.5478583952947377
Rps6,Rps6_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0641499544692552
Rps6,Rps6_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7091022374486993
Rps6,Rps6_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8686116069776353
Rps6,Rps6_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9302052211108799
Snrnp200,Snrnp200_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0437264361674805
Snrnp200,Snrnp200_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8080376064784275
Snrnp200,Snrnp200_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7353696531287521
Snrnp200,Snrnp200_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.735508872559607
Snrnp200,Snrnp200_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9377511728979073
Snrnp200,Snrnp200_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8723804074391788
Snrnp200,Snrnp200_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9033059721137552
Snrnp200,Snrnp200_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7791288760737585
Snrnp200,Snrnp200_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.406147082500051
Snrnp200,Snrnp200_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9724267493895798
Snrpd1,Snrpd1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8561578619936427
Snrpd1,Snrpd1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.6062361239515444
Snrpd1,Snrpd1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.2612663833321573
Snrpd1,Snrpd1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.2901319213363482
Snrpd1,Snrpd1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.822833499904814
Snrpd1,Snrpd1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.6112773209603
Snrpd1,Snrpd1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9426781750533819
Snrpd1,Snrpd1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.6529894390917579
Snrpd1,Snrpd1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7884794818286742
Snrpd1,Snrpd1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7874612786327823
Abcb1,Abcb1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9837337779594232
Abcb1,Abcb1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9702543799869298
Abcb1,Abcb1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0600615359846706
Abcb1,Abcb1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.100937181035764
Abcb1,Abcb1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9191136672549434
Abcb1,Abcb1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.114352804613236
Abcb1,Abcb1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9724513217607214
Abcb1,Abcb1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0813312010709517
Abcb1,Abcb1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1790299433759825
Abcb1,Abcb1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.308393309718232
Akt1,Akt1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8425977855061573
Akt1,Akt1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9989044748133442
Akt1,Akt1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7939561795486588
Akt1,Akt1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8749273102133789
Akt1,Akt1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0137169165743658
Akt1,Akt1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9939403523936432
Akt1,Akt1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0081013772975393
Akt1,Akt1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9492693382135728
Akt1,Akt1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.882579997922966
Akt1,Akt1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7908393297582306
Akt2,Akt2_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0707774770661838
Akt2,Akt2_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1236324758928191
Akt2,Akt2_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0818868943444309
Akt2,Akt2_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0173067333690062
Akt2,Akt2_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9587710917397458
Akt2,Akt2_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.2818059097742738
Akt2,Akt2_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.919011991675759
Akt2,Akt2_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0079510617095573
Akt2,Akt2_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9082883256992599
Akt2,Akt2_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0485592154886412
Apc,Apc_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1721636664389463
Apc,Apc_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.107537477454442
Apc,Apc_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0274402614691236
Apc,Apc_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8983881993919821
Apc,Apc_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.2703044816137687
Apc,Apc_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1752154136369193
Apc,Apc_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.075228100008495
Apc,Apc_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9533265965640152
Apc,Apc_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1527236973921684
Apc,Apc_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9109389216751741
Araf,Araf_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8129679648794469
Araf,Araf_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9089563168569348
Araf,Araf_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0890254050181698
Araf,Araf_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0180893126800274
Araf,Araf_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9186083395137552
Araf,Araf_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0620867422809914
Araf,Araf_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0293569861204823
Araf,Araf_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7940674700739019
Araf,Araf_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0556239217524994
Araf,Araf_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9264309588711631
Arid1a,Arid1a_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.952084425001841
Arid1a,Arid1a_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9548833332323531
Arid1a,Arid1a_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.2052831366175532
Arid1a,Arid1a_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7286581497243364
Arid1a,Arid1a_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8019113770493691
Arid1a,Arid1a_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.5222479081258478
Arid1a,Arid1a_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0320435115979132
Arid1a,Arid1a_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8920445557553766
Arid1a,Arid1a_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9192732449347886
Arid1a,Arid1a_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0801405801574975
Arid1b,Arid1b_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8535005982041273
Arid1b,Arid1b_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0053628370188878
Arid1b,Arid1b_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8973279992031139
Arid1b,Arid1b_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9238970996852087
Arid1b,Arid1b_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9052079884586818
Arid1b,Arid1b_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0290674488386358
Arid1b,Arid1b_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9962166697863535
Arid1b,Arid1b_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7758337419707849
Arid1b,Arid1b_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.083609432693701
Arid1b,Arid1b_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9484669652395499
Ascl1,Ascl1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1586907416968306
Ascl1,Ascl1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9315373153799464
Ascl1,Ascl1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.004716131550975
Ascl1,Ascl1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9546473737181046
Ascl1,Ascl1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.064635080859211
Ascl1,Ascl1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9790349113000669
Ascl1,Ascl1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9335642929249558
Ascl1,Ascl1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1607831362269057
Ascl1,Ascl1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.6979047097155407
Ascl1,Ascl1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.088187405446683
Atm,Atm_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0101585328966947
Atm,Atm_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.956955046433118
Atm,Atm_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1532292256128878
Atm,Atm_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8742538970309903
Atm,Atm_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8931338927857454
Atm,Atm_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8283138008233917
Atm,Atm_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0076566627856918
Atm,Atm_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.029975106337253
Atm,Atm_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.3801689241183417
Atm,Atm_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9273165151765086
Atr,Atr_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7565271610075645
Atr,Atr_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7502626523614321
Atr,Atr_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1590627795041788
Atr,Atr_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9129158159035299
Atr,Atr_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.165973080139821
Atr,Atr_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0240955440963408
Atr,Atr_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9983321514882763
Atr,Atr_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0547698164918025
Atr,Atr_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0572892961341263
Atr,Atr_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9511753611723236
Aurka,Aurka_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8338842590998545
Aurka,Aurka_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8713117363254735
Aurka,Aurka_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.052977028336868
Aurka,Aurka_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9956986496280301
Aurka,Aurka_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9598655073946448
Aurka,Aurka_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1502203141320044
Aurka,Aurka_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9341783422940229
Aurka,Aurka_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0862500173505214
Aurka,Aurka_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0516789035529948
Aurka,Aurka_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.153226026864323
Aurkb,Aurkb_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7887165759887386
Aurkb,Aurkb_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8910293500427028
Aurkb,Aurkb_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7813774653905173
Aurkb,Aurkb_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.246760816476723
Aurkb,Aurkb_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.955060535317312
Aurkb,Aurkb_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8943224623809979
Aurkb,Aurkb_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7603918993935164
Aurkb,Aurkb_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9802330520761746
Aurkb,Aurkb_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1798596477256258
Aurkb,Aurkb_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9088230351809704
Axin1,Axin1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9097681940653848
Axin1,Axin1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9106228004331228
Axin1,Axin1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0295815478480772
Axin1,Axin1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.5817927438944823
Axin1,Axin1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9979092189684763
Axin1,Axin1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.086791733773478
Axin1,Axin1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1657880895020194
Axin1,Axin1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9148704051921093
Axin1,Axin1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0745549449129248
Axin1,Axin1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0476773126503012
Axl,Axl_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1460021347232199
Axl,Axl_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1429327470563009
Axl,Axl_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7704343326911723
Axl,Axl_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9676127192879282
Axl,Axl_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.035955975267125
Axl,Axl_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0150481583921953
Axl,Axl_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0622159753281248
Axl,Axl_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8704925832880899
Axl,Axl_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0247820889498978
Axl,Axl_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0710415873559138
B2m,B2m_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.088004993176017
B2m,B2m_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9034626252843623
B2m,B2m_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9980892683096317
B2m,B2m_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.048027392501662
B2m,B2m_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.97232964665109
B2m,B2m_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0353024252347094
B2m,B2m_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0124518895516246
B2m,B2m_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.01163283729828
B2m,B2m_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1284039377949404
B2m,B2m_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7483196906288722
Bcl2,Bcl2_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.033660617535335
Bcl2,Bcl2_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9889703404721523
Bcl2,Bcl2_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.3011789548340662
Bcl2,Bcl2_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9788582415408792
Bcl2,Bcl2_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0544005967579406
Bcl2,Bcl2_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1009460234077568
Bcl2,Bcl2_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1634371029011474
Bcl2,Bcl2_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8757492932953004
Bcl2,Bcl2_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0239315309661419
Bcl2,Bcl2_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7275494998693907
Braf,Braf_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.177248084900862
Braf,Braf_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0325618318804015
Braf,Braf_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0068413417574102
Braf,Braf_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8741569279691515
Braf,Braf_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7785879303054685
Braf,Braf_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0549103877863766
Braf,Braf_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0949228635799215
Braf,Braf_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9434830812517324
Braf,Braf_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0310674377643179
Braf,Braf_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8853083183011285
Brca1,Brca1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0987191732546742
Brca1,Brca1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.190477534669616
Brca1,Brca1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7622219511607239
Brca1,Brca1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8398378884121075
Brca1,Brca1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9175018491607292
Brca1,Brca1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.012980169457427
Brca1,Brca1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0672196939725933
Brca1,Brca1_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7625456287976786
Brca1,Brca1_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9345155162905137
Brca1,Brca1_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8911255846930317
Brca2,Brca2_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.116058301120817
Brca2,Brca2_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9614717452621026
Brca2,Brca2_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7061390485048364
Brca2,Brca2_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.059929493535538
Brca2,Brca2_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1463290295747954
Brca2,Brca2_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0098457734681798
Brca2,Brca2_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9769873995529327
Brca2,Brca2_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9122866159055069
Brca2,Brca2_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9397708254515321
Brca2,Brca2_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9245569728977613
Brd2,Brd2_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9448450214840365
Brd2,Brd2_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8613509750585622
Brd2,Brd2_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9732968875271046
Brd2,Brd2_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.190592831804122
Brd2,Brd2_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8989753352509875
Brd2,Brd2_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7751377527527272
Brd2,Brd2_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9265036428189162
Brd2,Brd2_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.855182468537023
Brd2,Brd2_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8703018946431741
Brd2,Brd2_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9720040428022568
Brd4,Brd4_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.052079175261451
Brd4,Brd4_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9166191706024222
Brd4,Brd4_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0465280571329618
Brd4,Brd4_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0629946231775191
Brd4,Brd4_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8121802135583465
Brd4,Brd4_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.794177407695222
Brd4,Brd4_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1147858527522208
Brd4,Brd4_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.7052925763540245
Brd4,Brd4_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8108574297756469
Brd4,Brd4_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.777725288564867
Btk,Btk_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.10032961222077
Btk,Btk_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8094212951052759
Btk,Btk_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0569516243398969
Btk,Btk_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9587653544774799
Btk,Btk_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9917503670594489
Btk,Btk_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.081343645620903
Btk,Btk_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0911355973103072
Btk,Btk_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9906126415163321
Btk,Btk_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9698411755452151
Btk,Btk_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9242540386954369
Ccna2,Ccna2_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.028071222315235
Ccna2,Ccna2_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9180321620320641
Ccna2,Ccna2_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9536021988696938
Ccna2,Ccna2_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.999329828044582
Ccna2,Ccna2_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8114993181404904
Ccna2,Ccna2_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.980383204863047
Ccna2,Ccna2_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9962929810662464
Ccna2,Ccna2_08,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0185373591398539
Ccna2,Ccna2_09,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.1760341855459449
Ccna2,Ccna2_10,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.9110359143531971
Ccnb1,Ccnb1_01,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8500431897155786
Ccnb1,Ccnb1_02,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0486413416455813
Ccnb1,Ccnb1_03,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8777333799551393
Ccnb1,Ccnb1_04,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.997857037468868
Ccnb1,Ccnb1_05,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,0.8272471395788346
Ccnb1,Ccnb1_06,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0558928347587369
Ccnb1,Ccnb1_07,D1,T13_Dox_0.6nM,9.0,Low,Y,2.0,1.0643854590192132
