Target_Gene,shRNA_ID,Sample_ID,Read_Counts,Sample_Description,Day_Tx,Tx,Dox,Replicate
Tead4,Tead4_02,D9,1580,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_03,D9,1255,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_04,D9,2246,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_05,D9,524,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_06,D9,1396,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_07,D9,1715,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_08,D9,2078,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_09,D9,2384,T10_Dox_3.5nM,6,High,Y,2
Tead4,Tead4_10,D9,2892,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_01,D9,3742,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_02,D9,1621,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_03,D9,1619,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_04,D9,1448,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_05,D9,842,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_06,D9,983,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_07,D9,747,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_08,D9,2173,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_09,D9,782,T10_Dox_3.5nM,6,High,Y,2
Tgfbr1,Tgfbr1_10,D9,1462,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_01,D9,1440,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_02,D9,1026,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_03,D9,1759,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_04,D9,308,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_05,D9,2115,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_06,D9,1091,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_07,D9,1926,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_08,D9,973,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_09,D9,607,T10_Dox_3.5nM,6,High,Y,2
Tgfbr2,Tgfbr2_10,D9,1803,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_01,D9,2198,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_02,D9,1445,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_03,D9,497,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_04,D9,1754,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_05,D9,2456,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_06,D9,1944,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_07,D9,2824,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_08,D9,2153,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_09,D9,801,T10_Dox_3.5nM,6,High,Y,2
Trim8,Trim8_10,D9,877,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_01,D9,2007,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_02,D9,962,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_03,D9,2156,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_04,D9,2870,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_05,D9,3028,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_06,D9,1323,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_07,D9,824,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_08,D9,2174,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_09,D9,1317,T10_Dox_3.5nM,6,High,Y,2
Tsc1,Tsc1_10,D9,1298,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_01,D9,2216,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_02,D9,2427,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_03,D9,3063,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_04,D9,1644,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_05,D9,1260,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_06,D9,2783,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_07,D9,3717,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_08,D9,2005,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_09,D9,1838,T10_Dox_3.5nM,6,High,Y,2
Tsc2,Tsc2_10,D9,1927,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_01,D9,2510,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_02,D9,1841,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_03,D9,608,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_04,D9,844,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_05,D9,3694,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_06,D9,1657,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_07,D9,617,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_08,D9,3076,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_09,D9,2584,T10_Dox_3.5nM,6,High,Y,2
Twist1,Twist1_10,D9,830,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_01,D9,1177,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_02,D9,2540,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_03,D9,1952,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_04,D9,1554,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_05,D9,1143,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_06,D9,3146,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_07,D9,536,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_08,D9,706,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_09,D9,2063,T10_Dox_3.5nM,6,High,Y,2
Vegfa,Vegfa_10,D9,3228,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_01,D9,1254,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_02,D9,3232,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_03,D9,981,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_04,D9,670,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_05,D9,1049,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_06,D9,1466,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_07,D9,1737,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_08,D9,2189,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_09,D9,3684,T10_Dox_3.5nM,6,High,Y,2
Vhl,Vhl_10,D9,2163,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_01,D9,906,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_02,D9,2786,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_03,D9,2761,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_04,D9,2436,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_05,D9,1107,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_06,D9,2871,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_07,D9,2094,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_08,D9,1402,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_09,D9,2811,T10_Dox_3.5nM,6,High,Y,2
Vtcn1,Vtcn1_10,D9,3185,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_01,D9,1026,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_02,D9,2865,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_03,D9,985,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_04,D9,2681,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_05,D9,1760,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_06,D9,2015,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_07,D9,776,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_08,D9,647,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_09,D9,2599,T10_Dox_3.5nM,6,High,Y,2
Wee1,Wee1_10,D9,2508,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_01,D9,203,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_02,D9,1363,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_03,D9,2186,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_04,D9,1777,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_05,D9,972,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_06,D9,2237,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_07,D9,1050,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_08,D9,563,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_09,D9,1985,T10_Dox_3.5nM,6,High,Y,2
Wwtr1,Wwtr1_10,D9,1832,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_01,D9,802,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_02,D9,1603,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_03,D9,1396,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_04,D9,2136,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_05,D9,2103,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_06,D9,1731,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_07,D9,1887,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_08,D9,1240,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_09,D9,968,T10_Dox_3.5nM,6,High,Y,2
Yap1,Yap1_10,D9,1572,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_01,D9,1152,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_02,D9,1248,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_03,D9,756,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_04,D9,1243,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_05,D9,1422,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_06,D9,1047,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_07,D9,981,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_08,D9,3030,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_09,D9,1092,T10_Dox_3.5nM,6,High,Y,2
Ywhaz,Ywhaz_10,D9,1080,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_01,D9,1732,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_02,D9,1538,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_03,D9,2706,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_04,D9,1779,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_05,D9,1505,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_06,D9,935,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_07,D9,1601,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_08,D9,1246,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_09,D9,2530,T10_Dox_3.5nM,6,High,Y,2
Zeb1,Zeb1_10,D9,813,T10_Dox_3.5nM,6,High,Y,2
NT,NT_01,D10,3019,T10_Dox_3.5nM,6,High,Y,1
NT,NT_02,D10,3953,T10_Dox_3.5nM,6,High,Y,1
NT,NT_03,D10,1301,T10_Dox_3.5nM,6,High,Y,1
NT,NT_04,D10,2160,T10_Dox_3.5nM,6,High,Y,1
NT,NT_05,D10,2504,T10_Dox_3.5nM,6,High,Y,1
NT,NT_06,D10,2006,T10_Dox_3.5nM,6,High,Y,1
NT,NT_07,D10,2833,T10_Dox_3.5nM,6,High,Y,1
NT,NT_08,D10,938,T10_Dox_3.5nM,6,High,Y,1
NT,NT_09,D10,4118,T10_Dox_3.5nM,6,High,Y,1
NT,NT_10,D10,715,T10_Dox_3.5nM,6,High,Y,1
NT,NT_11,D10,1402,T10_Dox_3.5nM,6,High,Y,1
NT,NT_12,D10,2036,T10_Dox_3.5nM,6,High,Y,1
NT,NT_13,D10,4307,T10_Dox_3.5nM,6,High,Y,1
NT,NT_14,D10,1931,T10_Dox_3.5nM,6,High,Y,1
NT,NT_15,D10,4155,T10_Dox_3.5nM,6,High,Y,1
NT,NT_16,D10,2148,T10_Dox_3.5nM,6,High,Y,1
NT,NT_17,D10,3456,T10_Dox_3.5nM,6,High,Y,1
NT,NT_18,D10,2527,T10_Dox_3.5nM,6,High,Y,1
NT,NT_19,D10,3728,T10_Dox_3.5nM,6,High,Y,1
NT,NT_20,D10,1949,T10_Dox_3.5nM,6,High,Y,1
NT,NT_21,D10,3771,T10_Dox_3.5nM,6,High,Y,1
NT,NT_22,D10,1519,T10_Dox_3.5nM,6,High,Y,1
NT,NT_23,D10,4970,T10_Dox_3.5nM,6,High,Y,1
NT,NT_24,D10,2437,T10_Dox_3.5nM,6,High,Y,1
NT,NT_25,D10,1905,T10_Dox_3.5nM,6,High,Y,1
NT,NT_26,D10,2302,T10_Dox_3.5nM,6,High,Y,1
NT,NT_27,D10,798,T10_Dox_3.5nM,6,High,Y,1
NT,NT_28,D10,2250,T10_Dox_3.5nM,6,High,Y,1
NT,NT_29,D10,1403,T10_Dox_3.5nM,6,High,Y,1
NT,NT_30,D10,3091,T10_Dox_3.5nM,6,High,Y,1
NT,NT_31,D10,4421,T10_Dox_3.5nM,6,High,Y,1
NT,NT_32,D10,3095,T10_Dox_3.5nM,6,High,Y,1
NT,NT_33,D10,1884,T10_Dox_3.5nM,6,High,Y,1
NT,NT_34,D10,785,T10_Dox_3.5nM,6,High,Y,1
NT,NT_35,D10,3305,T10_Dox_3.5nM,6,High,Y,1
NT,NT_36,D10,2333,T10_Dox_3.5nM,6,High,Y,1
NT,NT_37,D10,2944,T10_Dox_3.5nM,6,High,Y,1
NT,NT_38,D10,3300,T10_Dox_3.5nM,6,High,Y,1
NT,NT_39,D10,3790,T10_Dox_3.5nM,6,High,Y,1
NT,NT_40,D10,409,T10_Dox_3.5nM,6,High,Y,1
NT,NT_41,D10,2587,T10_Dox_3.5nM,6,High,Y,1
NT,NT_42,D10,1422,T10_Dox_3.5nM,6,High,Y,1
NT,NT_43,D10,2249,T10_Dox_3.5nM,6,High,Y,1
NT,NT_44,D10,2946,T10_Dox_3.5nM,6,High,Y,1
NT,NT_45,D10,2326,T10_Dox_3.5nM,6,High,Y,1
NT,NT_46,D10,2556,T10_Dox_3.5nM,6,High,Y,1
NT,NT_47,D10,1040,T10_Dox_3.5nM,6,High,Y,1
NT,NT_48,D10,1531,T10_Dox_3.5nM,6,High,Y,1
NT,NT_49,D10,780,T10_Dox_3.5nM,6,High,Y,1
NT,NT_50,D10,2499,T10_Dox_3.5nM,6,High,Y,1
NT,NT_51,D10,1175,T10_Dox_3.5nM,6,High,Y,1
NT,NT_52,D10,643,T10_Dox_3.5nM,6,High,Y,1
NT,NT_53,D10,2085,T10_Dox_3.5nM,6,High,Y,1
NT,NT_54,D10,1740,T10_Dox_3.5nM,6,High,Y,1
NT,NT_55,D10,746,T10_Dox_3.5nM,6,High,Y,1
NT,NT_56,D10,2695,T10_Dox_3.5nM,6,High,Y,1
NT,NT_57,D10,1461,T10_Dox_3.5nM,6,High,Y,1
NT,NT_58,D10,4786,T10_Dox_3.5nM,6,High,Y,1
NT,NT_59,D10,2636,T10_Dox_3.5nM,6,High,Y,1
NT,NT_60,D10,1864,T10_Dox_3.5nM,6,High,Y,1
NT,NT_61,D10,1319,T10_Dox_3.5nM,6,High,Y,1
NT,NT_62,D10,3400,T10_Dox_3.5nM,6,High,Y,1
NT,NT_63,D10,2803,T10_Dox_3.5nM,6,High,Y,1
NT,NT_64,D10,2940,T10_Dox_3.5nM,6,High,Y,1
NT,NT_65,D10,2204,T10_Dox_3.5nM,6,High,Y,1
NT,NT_66,D10,2574,T10_Dox_3.5nM,6,High,Y,1
NT,NT_67,D10,1947,T10_Dox_3.5nM,6,High,Y,1
NT,NT_68,D10,1204,T10_Dox_3.5nM,6,High,Y,1
NT,NT_69,D10,4485,T10_Dox_3.5nM,6,High,Y,1
NT,NT_70,D10,3629,T10_Dox_3.5nM,6,High,Y,1
NT,NT_71,D10,3587,T10_Dox_3.5nM,6,High,Y,1
NT,NT_72,D10,1162,T10_Dox_3.5nM,6,High,Y,1
NT,NT_73,D10,2234,T10_Dox_3.5nM,6,High,Y,1
NT,NT_74,D10,2517,T10_Dox_3.5nM,6,High,Y,1
NT,NT_75,D10,2566,T10_Dox_3.5nM,6,High,Y,1
NT,NT_76,D10,2271,T10_Dox_3.5nM,6,High,Y,1
NT,NT_77,D10,3178,T10_Dox_3.5nM,6,High,Y,1
NT,NT_78,D10,2466,T10_Dox_3.5nM,6,High,Y,1
NT,NT_79,D10,2109,T10_Dox_3.5nM,6,High,Y,1
NT,NT_80,D10,2777,T10_Dox_3.5nM,6,High,Y,1
NT,NT_81,D10,2438,T10_Dox_3.5nM,6,High,Y,1
NT,NT_82,D10,3722,T10_Dox_3.5nM,6,High,Y,1
NT,NT_83,D10,2750,T10_Dox_3.5nM,6,High,Y,1
NT,NT_84,D10,2096,T10_Dox_3.5nM,6,High,Y,1
NT,NT_85,D10,2419,T10_Dox_3.5nM,6,High,Y,1
NT,NT_86,D10,3428,T10_Dox_3.5nM,6,High,Y,1
NT,NT_87,D10,2887,T10_Dox_3.5nM,6,High,Y,1
NT,NT_88,D10,3520,T10_Dox_3.5nM,6,High,Y,1
NT,NT_89,D10,2744,T10_Dox_3.5nM,6,High,Y,1
NT,NT_90,D10,1840,T10_Dox_3.5nM,6,High,Y,1
NT,NT_91,D10,2679,T10_Dox_3.5nM,6,High,Y,1
NT,NT_92,D10,2314,T10_Dox_3.5nM,6,High,Y,1
NT,NT_93,D10,4739,T10_Dox_3.5nM,6,High,Y,1
NT,NT_94,D10,3788,T10_Dox_3.5nM,6,High,Y,1
NT,NT_95,D10,1161,T10_Dox_3.5nM,6,High,Y,1
NT,NT_96,D10,2544,T10_Dox_3.5nM,6,High,Y,1
NT,NT_97,D10,1914,T10_Dox_3.5nM,6,High,Y,1
NT,NT_98,D10,3075,T10_Dox_3.5nM,6,High,Y,1
NT,NT_99,D10,2013,T10_Dox_3.5nM,6,High,Y,1
NT,NT_100,D10,2260,T10_Dox_3.5nM,6,High,Y,1
NT,NT_101,D10,2672,T10_Dox_3.5nM,6,High,Y,1
NT,NT_102,D10,768,T10_Dox_3.5nM,6,High,Y,1
NT,NT_103,D10,2892,T10_Dox_3.5nM,6,High,Y,1
NT,NT_104,D10,963,T10_Dox_3.5nM,6,High,Y,1
NT,NT_105,D10,1429,T10_Dox_3.5nM,6,High,Y,1
NT,NT_106,D10,1297,T10_Dox_3.5nM,6,High,Y,1
NT,NT_107,D10,3946,T10_Dox_3.5nM,6,High,Y,1
NT,NT_108,D10,2798,T10_Dox_3.5nM,6,High,Y,1
NT,NT_109,D10,1852,T10_Dox_3.5nM,6,High,Y,1
NT,NT_110,D10,2262,T10_Dox_3.5nM,6,High,Y,1
NT,NT_111,D10,3344,T10_Dox_3.5nM,6,High,Y,1
NT,NT_112,D10,2347,T10_Dox_3.5nM,6,High,Y,1
NT,NT_113,D10,5111,T10_Dox_3.5nM,6,High,Y,1
NT,NT_114,D10,3279,T10_Dox_3.5nM,6,High,Y,1
NT,NT_115,D10,2547,T10_Dox_3.5nM,6,High,Y,1
NT,NT_116,D10,952,T10_Dox_3.5nM,6,High,Y,1
NT,NT_117,D10,4323,T10_Dox_3.5nM,6,High,Y,1
NT,NT_118,D10,2455,T10_Dox_3.5nM,6,High,Y,1
NT,NT_119,D10,3887,T10_Dox_3.5nM,6,High,Y,1
NT,NT_120,D10,586,T10_Dox_3.5nM,6,High,Y,1
NT,NT_121,D10,779,T10_Dox_3.5nM,6,High,Y,1
NT,NT_122,D10,2100,T10_Dox_3.5nM,6,High,Y,1
NT,NT_123,D10,3453,T10_Dox_3.5nM,6,High,Y,1
NT,NT_124,D10,1607,T10_Dox_3.5nM,6,High,Y,1
NT,NT_125,D10,2703,T10_Dox_3.5nM,6,High,Y,1
NT,NT_126,D10,1189,T10_Dox_3.5nM,6,High,Y,1
NT,NT_127,D10,3281,T10_Dox_3.5nM,6,High,Y,1
NT,NT_128,D10,3218,T10_Dox_3.5nM,6,High,Y,1
NT,NT_129,D10,1862,T10_Dox_3.5nM,6,High,Y,1
NT,NT_130,D10,3500,T10_Dox_3.5nM,6,High,Y,1
NT,NT_131,D10,821,T10_Dox_3.5nM,6,High,Y,1
NT,NT_132,D10,1666,T10_Dox_3.5nM,6,High,Y,1
NT,NT_133,D10,2737,T10_Dox_3.5nM,6,High,Y,1
NT,NT_134,D10,3749,T10_Dox_3.5nM,6,High,Y,1
NT,NT_135,D10,3307,T10_Dox_3.5nM,6,High,Y,1
NT,NT_136,D10,1532,T10_Dox_3.5nM,6,High,Y,1
NT,NT_137,D10,4699,T10_Dox_3.5nM,6,High,Y,1
NT,NT_138,D10,4950,T10_Dox_3.5nM,6,High,Y,1
NT,NT_139,D10,2706,T10_Dox_3.5nM,6,High,Y,1
NT,NT_140,D10,2944,T10_Dox_3.5nM,6,High,Y,1
NT,NT_141,D10,3721,T10_Dox_3.5nM,6,High,Y,1
NT,NT_142,D10,3972,T10_Dox_3.5nM,6,High,Y,1
NT,NT_143,D10,2874,T10_Dox_3.5nM,6,High,Y,1
NT,NT_144,D10,3115,T10_Dox_3.5nM,6,High,Y,1
NT,NT_145,D10,732,T10_Dox_3.5nM,6,High,Y,1
NT,NT_146,D10,820,T10_Dox_3.5nM,6,High,Y,1
NT,NT_147,D10,2525,T10_Dox_3.5nM,6,High,Y,1
NT,NT_148,D10,1399,T10_Dox_3.5nM,6,High,Y,1
NT,NT_149,D10,3033,T10_Dox_3.5nM,6,High,Y,1
NT,NT_150,D10,3092,T10_Dox_3.5nM,6,High,Y,1
NT,NT_151,D10,1938,T10_Dox_3.5nM,6,High,Y,1
NT,NT_152,D10,871,T10_Dox_3.5nM,6,High,Y,1
NT,NT_153,D10,2244,T10_Dox_3.5nM,6,High,Y,1
NT,NT_154,D10,1259,T10_Dox_3.5nM,6,High,Y,1
NT,NT_155,D10,3923,T10_Dox_3.5nM,6,High,Y,1
NT,NT_156,D10,1647,T10_Dox_3.5nM,6,High,Y,1
NT,NT_157,D10,3725,T10_Dox_3.5nM,6,High,Y,1
NT,NT_158,D10,1097,T10_Dox_3.5nM,6,High,Y,1
NT,NT_159,D10,3425,T10_Dox_3.5nM,6,High,Y,1
NT,NT_160,D10,875,T10_Dox_3.5nM,6,High,Y,1
NT,NT_161,D10,2347,T10_Dox_3.5nM,6,High,Y,1
NT,NT_162,D10,3603,T10_Dox_3.5nM,6,High,Y,1
NT,NT_163,D10,2894,T10_Dox_3.5nM,6,High,Y,1
NT,NT_164,D10,4082,T10_Dox_3.5nM,6,High,Y,1
NT,NT_165,D10,3827,T10_Dox_3.5nM,6,High,Y,1
NT,NT_166,D10,3862,T10_Dox_3.5nM,6,High,Y,1
NT,NT_167,D10,1719,T10_Dox_3.5nM,6,High,Y,1
NT,NT_168,D10,2252,T10_Dox_3.5nM,6,High,Y,1
NT,NT_169,D10,1886,T10_Dox_3.5nM,6,High,Y,1
NT,NT_170,D10,2392,T10_Dox_3.5nM,6,High,Y,1
NT,NT_171,D10,4050,T10_Dox_3.5nM,6,High,Y,1
NT,NT_172,D10,1581,T10_Dox_3.5nM,6,High,Y,1
NT,NT_173,D10,2450,T10_Dox_3.5nM,6,High,Y,1
NT,NT_174,D10,2975,T10_Dox_3.5nM,6,High,Y,1
NT,NT_175,D10,1751,T10_Dox_3.5nM,6,High,Y,1
NT,NT_176,D10,3294,T10_Dox_3.5nM,6,High,Y,1
NT,NT_177,D10,2886,T10_Dox_3.5nM,6,High,Y,1
NT,NT_178,D10,2062,T10_Dox_3.5nM,6,High,Y,1
NT,NT_179,D10,3867,T10_Dox_3.5nM,6,High,Y,1
NT,NT_180,D10,3020,T10_Dox_3.5nM,6,High,Y,1
NT,NT_181,D10,2717,T10_Dox_3.5nM,6,High,Y,1
NT,NT_182,D10,3235,T10_Dox_3.5nM,6,High,Y,1
NT,NT_183,D10,3302,T10_Dox_3.5nM,6,High,Y,1
NT,NT_184,D10,2503,T10_Dox_3.5nM,6,High,Y,1
NT,NT_185,D10,4342,T10_Dox_3.5nM,6,High,Y,1
NT,NT_186,D10,2016,T10_Dox_3.5nM,6,High,Y,1
NT,NT_187,D10,3737,T10_Dox_3.5nM,6,High,Y,1
NT,NT_188,D10,4588,T10_Dox_3.5nM,6,High,Y,1
NT,NT_189,D10,3954,T10_Dox_3.5nM,6,High,Y,1
NT,NT_190,D10,3350,T10_Dox_3.5nM,6,High,Y,1
NT,NT_191,D10,1594,T10_Dox_3.5nM,6,High,Y,1
NT,NT_192,D10,2722,T10_Dox_3.5nM,6,High,Y,1
NT,NT_193,D10,1705,T10_Dox_3.5nM,6,High,Y,1
NT,NT_194,D10,933,T10_Dox_3.5nM,6,High,Y,1
NT,NT_195,D10,3503,T10_Dox_3.5nM,6,High,Y,1
NT,NT_196,D10,5604,T10_Dox_3.5nM,6,High,Y,1
NT,NT_197,D10,1464,T10_Dox_3.5nM,6,High,Y,1
NT,NT_198,D10,1521,T10_Dox_3.5nM,6,High,Y,1
NT,NT_199,D10,2387,T10_Dox_3.5nM,6,High,Y,1
NT,NT_200,D10,4439,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_01,D10,1074,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_02,D10,4522,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_03,D10,4064,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_04,D10,733,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_05,D10,2177,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_06,D10,1786,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_07,D10,1461,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_08,D10,1658,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_09,D10,2265,T10_Dox_3.5nM,6,High,Y,1
EGFP,EGFP_10,D10,2535,T10_Dox_3.5nM,6,High,Y,1
Luc,Luc_01,D10,1164,T10_Dox_3.5nM,6,High,Y,1
Luc,Luc_02,D10,3129,T10_Dox_3.5nM,6,High,Y,1
Luc,Luc_03,D10,775,T10_Dox_3.5nM,6,High,Y,1
